Mean_of_the_integrated_profile,Standard_deviation_of_the_integrated_profile,Excess_kurtosis_of_the_integrated_profile,Skewness_of_the_integrated_profile,Mean_of_the_DM-SNR_curve,Standard_deviation_of_the_DM-SNR_curve,Excess_kurtosis_of_the_DM-SNR_curve,Skewness_of_the_DM-SNR_curve,target_class
119.2265625,53.90170667,0.47854774946613543,-0.446177214,0.8670568559999999,11.90991345,17.24020956,320.4018744,0.0
99.8828125,48.46368181,0.3999269,0.652447481,12.68896321,44.49505153,3.53838469,11.32808216,1.0
128.453125,47.72952103,0.199422866,-0.221861885,4.212374582,26.351318168985994,7.178946111,55.21750577,0.0
125.6640625,39.84800759,0.166556516,0.580315823,0.72993311,10.69483076,17.63448881,349.9504888,0.0
109.53125,43.48813371,0.162014348,0.691091595,1.733277592,12.53936662,11.13877552,167.73217,0.0
140.5390625,53.64566943,-0.195882017,-0.4631231739999999,3.474080268,21.83351794,7.471034331,105.52577900947718,0.0
118.1875,45.34137011,0.290462216,0.053947037,2.009197324,26.351318168985994,11.03836004,134.5165505,0.0
139.1953125,45.25242718,-0.023164705,0.222121053,1.556020067,15.16176008,12.03829622,165.70555180000002,0.0
135.4375,45.43621044,-0.108408831,0.28583784,2.933110368,17.88154653,8.375596501,85.16433573,0.0
96.0625,45.87768214,0.190182999,0.182430661,1.871237458,26.351318168985994,10.45434465,148.2012851,0.0
114.7421875,37.19485139,0.45121259,1.047022095,1.777591973,18.37251199,10.92651041,123.5423066,0.0
95.7578125,52.08957821,0.85997009,0.087778783,48.70317726,79.71055303,1.438187229,0.49149462,1.0
103.2890625,42.37779348,0.378299716,0.6920031040000001,0.4949832779999999,8.956368126000001,22.76554322,584.3789446000001,0.0
81.1015625,37.17732841,0.704060395,2.775788979,5.808528428,27.99174438,5.281718833,29.33900342,0.0
136.8359375,44.10955419,0.2236044539999999,0.210615755,2.608695652,26.351318168985994,8.107513438,73.82846455,0.0
35.1796875,26.17979708,5.374898,39.85083356,15.74247492,52.62431279,3.477182127,10.83941966,1.0
127.0234375,40.19395649,-0.27534998,1.597209581,2.073578595,12.95836932,10.41975926,105.52577900947718,0.0
117.328125,47.34119991,0.236146318,0.15113066,85.57023411,26.351318168985994,0.3166246219999999,-1.408892146,0.0
147.5,61.31565359,-0.30567424,-0.774892751,91.55183946,26.351318168985994,0.330277214,-1.784581873,0.0
109.1875,47.48679915,0.47854774946613543,-0.1403657519999999,1.498327759,14.40413462,12.37075538,169.7880231,0.0
112.71875,50.3012701,0.279390953,-0.129010712,8.281772575,37.81001224,4.691826852,105.52577900947718,0.0
110.140625,41.34623894,0.353851351,0.939070993,3.022575251,22.69722904,8.092187515,67.48891711,0.0
147.046875,53.76189685,-0.2384464439999999,-0.45847628,2.0409699,14.23245245,10.36323239,133.1295274,0.0
113.5859375,41.1824309,0.23794808,0.611439348,23.98662207,48.80561561,2.273518561,4.810949227,0.0
106.1953125,48.74391927,0.224133377,-0.169073728,2.37541806,14.93476442,9.400540478,112.4940241,0.0
93.7109375,36.72685333,0.4538365179999999,1.979513954,1.41722408,13.82991538,11.24135356,145.9156696,0.0
20.6328125,37.68078736,4.47160122,20.83194075,89.77257525,59.61187271,0.624629697,0.209515757,1.0
103.8125,42.74063311,0.33246784,0.641666399,1.678093645,16.20368538,11.60825655,147.8254796,0.0
109.65625,46.18837744,0.2826049419999999,0.373240715,4.346989967,26.75062902,6.749734732,47.03064073,0.0
99.9140625,42.72916659,0.273128997,1.4372210719999998,1.813545151,13.58016643,10.15685338,133.1339317,0.0
134.3515625,52.97325237,-0.2194154069999999,-0.531360168,111.1563545,87.41484993,-0.400940074,-1.688907505,0.0
136.875,40.81360067,-0.044242101,0.796409978,1.180602007,13.925596300000002,13.89251477,209.9093542,0.0
50.046875,43.36650842,3.050856886,9.748345285,58.7006689,76.48383242,0.819235603,-0.88260064,1.0
114.6171875,49.73981069,-0.009279021,-0.268610073,0.8971571909999999,9.039320938,20.4868376,531.9289113,0.0
139.015625,58.79798365,-0.192766525,-0.815722889,16.56103679,48.25907772,2.760739237,6.264506301,0.0
132.625,42.63507945,0.017877918,0.293242162,3.345317726,19.59895533,7.290506802,60.29746677,0.0
136.40625,52.70961687,0.059672191,-0.494766891,46.55100334,74.47317697,1.254077051,0.056881384,0.0
124.5078125,49.05354155,-0.059283256,-0.022225027,2.475752508,15.36708838,9.382324429,112.1294836,0.0
109.8671875,51.39770956,0.264218134,-0.309877751,0.66722408,10.64647614,20.99217866,469.91586550000005,0.0
132.90625,46.97529894,0.47854774946613543,0.011302447,4.546822742,22.24285196,6.0616746710000005,41.93935655,0.0
114.9921875,58.67448552,0.258815246,-0.613945925,1.760869565,17.40971956,10.86510541,124.69717040000002,0.0
109.453125,50.37699428,0.090754379,-0.222749377,1.64548495,11.1709761,13.21243918,245.0802613,0.0
129.40625,53.41515432,-0.072911778,-0.3498832629999999,2.7215719060000003,20.16102161,8.202760346,71.51378291,0.0
80.3203125,36.01322101,0.823486574,3.340541083,1.281772575,26.351318168985994,13.1625355,229.800866,0.0
113.0703125,49.03413728,0.3910627889999999,0.227022241,0.8110367890000001,10.39774602,18.19379942,105.52577900947718,0.0
117.5078125,47.59250796,0.197143786,-0.008046935,4.481605351000001,20.36482876,6.240173769,48.3574451,0.0
110.6328125,52.41285492,0.445325757,-0.15282714,56.38879599,72.42278907,0.6926782709999999,-1.21592675,0.0
119.1171875,52.48580479,0.137245657,-0.2105114569999999,1.220735786,26.351318168985994,12.95709291,191.4517001,0.0
113.4609375,38.46140564,0.145138613,0.8760063790000001,1.639632107,16.85640916,11.2059635,131.40901609999997,0.0
133.0234375,45.18235013,-0.026413536,-0.239400146,6.407190635,31.65175129,5.313388675,28.40256841,0.0
103.53125,51.24983803,0.351314974,-0.126589337,1.808528428,14.51976951,10.74922895,136.71076399999998,0.0
122.46875,46.83330437,0.47854774946613543,-0.134560412,2.2775919730000003,26.351318168985994,9.593197095,130.6952237,0.0
148.9296875,41.9285448,-0.193766156,0.838409533,1.106187291,13.30575335,13.20844043,190.147768,0.0
115.5234375,43.39120102,0.22408072,0.758980598,2.255016722,17.38693095,9.58093427,106.1880965,0.0
129.2109375,45.04297468,0.47854774946613543,0.4558830129999999,4.806020067,24.36351988,6.308492375,43.35302659,0.0
115.234375,46.13541284,0.47854774946613543,0.5411909579999999,2.420568562,14.28330919,8.962998039,108.3489708,0.0
130.578125,48.74561028,0.47854774946613543,-0.065201069,18.43394649,26.351318168985994,2.582806358,5.682744142000001,0.0
109.90625,48.45946075,0.47854774946613543,0.062892096,2.404682274,14.51991291,8.847040452,104.2350516,0.0
84.4921875,40.37712767,0.621298793,1.681399821,1.553511706,11.30859232,12.89414931,232.8351772,0.0
110.7109375,39.07567825,0.224973449,1.068217959,1.424749164,14.20290809,12.2749244,166.9698124,0.0
107.8203125,48.25703213,0.47854774946613543,-0.191736183,1.757525084,12.54962332,11.41372284,171.6936142,0.0
110.8203125,37.4673678,0.47854774946613543,1.138414087,5.412207358,25.91547525,5.68669672,35.83248481,0.0
118.203125,47.49496016,0.1504389559999999,0.256522857,7.52173913,33.2985436,4.654896471,21.44761184,0.0
113.3984375,51.63216352,0.244791172,-0.310596474,5.485785953,30.67657858,5.803159288,33.22932398,0.0
143.671875,45.3026471,-0.045768538,0.353642666,5.173913043,26.46234509,5.7066510720000005,33.80261323,0.0
119.84375,49.10136796,0.242458246,-0.2144378039999999,3.584448161,20.89571316,7.784958137,70.77468167,0.0
118.265625,42.04285098,0.185130893,0.7491453929999999,2.718227425,20.934202600000003,8.646505025,79.35216198,0.0
125.90625,54.03809962,0.153132064,-0.389381706,1.933110368,12.35919522,11.43857106,180.5934197,0.0
82.7734375,45.41616845,0.47854774946613543,1.104580881,3.501672241,22.12598838,7.005293056,51.90616029,0.0
38.984375,32.87238211,4.3255212610000005,22.71500718,19.15384615,47.67966981,2.98125434,8.742633981,1.0
75.6484375,58.25262733,1.200484641,0.920814576,49.74247492,67.34454838,1.157650549,0.3522144679999999,0.0
101.2734375,44.47343218,0.194883671,0.476561007,3.164715719,18.71777166,7.421649881,63.87265105,0.0
98.515625,50.3891085,0.3678744129999999,-0.1261329169999999,2.816053512,26.351318168985994,8.376984813,105.52577900947718,0.0
108.59375,42.48316532,0.47854774946613543,0.318186029,2.913043478,22.36245503,8.257321424,70.22832855,0.0
137.4296875,56.75573809,0.47854774946613543,-0.5900523910000001,3.664715719,22.39502735,6.98409443,53.58030772,0.0
138.296875,47.17907365,-0.049368595,-0.123314207,57.25,84.81384421,0.93778421,-0.925802769,0.0
93.0234375,56.55437992,0.977014848,0.253060583,166.1831104,72.38734125,-0.608098176,-0.6796664170000001,0.0
123.0703125,44.22354145,0.136260968,0.500931195,1.327759197,13.32760351,13.67799901,221.1229652,0.0
86.0859375,35.6335576,1.047154033,3.110383427,4.713210702,28.69757298,6.289861465,39.34660537,0.0
90.5078125,44.58629205,0.47854774946613543,0.8469109659999999,3.029264214,20.04705951,8.099442318,105.52577900947718,0.0
134.5234375,45.77816156,0.059481063,0.145363796,1.4306020069999998,15.96723338,12.09784491,152.88648469999998,0.0
98.0390625,36.08592228,0.391497659,2.043656884,2.6931438130000003,20.97777897,8.978333499,105.52577900947718,0.0
109.5,43.38382475,0.034478082,0.469395128,4.494983278,25.73486778,6.578759177,45.49294137,0.0
109.671875,47.37237944,0.319973693,0.5153953929999999,2.3294314380000003,17.71651073,10.40624638,121.4050789,0.0
119.1875,49.99542948,0.47854774946613543,-0.339278078,3.440635452,23.13828548,7.800343375,65.29754429,0.0
121.90625,51.98173319,0.136222499,-0.125667783,3.225752508,26.351318168985994,7.289491569,61.05830092,0.0
42.9765625,30.03239523,4.202870721,25.93140631,18.10117057,54.33182421,2.97848891,7.47002421,1.0
97.9921875,48.23307606,0.47854774946613543,0.385781704,2.060200669,16.86082281,9.100715138,90.94162977,0.0
122.8515625,61.05301101,0.201980178,-0.719054194,6.010869565,26.4977575,4.913033118,25.21480869,0.0
121.4765625,45.7779909,0.47854774946613543,0.19799559,3.430602007,19.4375176,6.750373447,52.39071136,0.0
141.0703125,35.87242665,-0.152101624,1.324733087,10.21404682,40.08971131,3.982118774,14.98873012,0.0
106.609375,45.00177677,0.457567679,0.235862631,4.223244147,27.86258976,7.090067542000001,51.42069037,0.0
31.703125,29.17976594,0.47854774946613543,36.33574371,163.5769231,45.86972539999999,-0.180266075,-0.464227987,1.0
105.0390625,47.87735019,0.47854774946613543,-0.083401818,73.58946488,75.53833235,0.080488342,-1.92586853,0.0
128.8984375,44.86748542,0.085429418,0.2634501039999999,2.445652174,15.43579505,9.550773318,112.5053097,0.0
131.5546875,53.37511835,-0.149405084,-0.363522588,3.035117057,23.69825864,8.127296343,66.64872691,0.0
106.03125,49.06945612,0.346500884,0.25116785,3.632107023,19.45108192,6.8978477620000005,56.59811463,0.0
110.765625,47.27586666,0.504754364,0.562305449,2.581939799,17.43350889,9.055744323,98.35881534,0.0
122.9453125,56.64063093,0.098878523,-0.476678852,12.29765886,43.90077015,3.551902649,11.47823016,0.0
96.65625,35.09995493,0.558955459,2.365791109,1.472408027,26.351318168985994,11.40027695,157.1539957,0.0
96.4140625,46.04354721,0.48242607,0.279875417,2.113712375,17.21399192,9.823613752,107.0271633,0.0
40.3125,35.80366383,4.073373156000001,19.88730243,112.2324415,92.99605928,0.26174174,-1.439425217,1.0
121.484375,46.80644727,0.14678733,0.2486590169999999,3.040133779,18.0698217,8.140008912999999,79.89913259,0.0
97.078125,49.27658061,0.592437886,0.297320411,1.79264214,16.08278581,10.10243677,112.0144556,0.0
125.3828125,55.77481526,0.249407116,-0.39393812,4.054347826,23.71626221,7.204839271,55.49785037,0.0
59.015625,36.88347029,1.647415614,5.981434598,7.685618729,34.85735136,4.757430834,22.54106888,0.0
132.4765625,43.04248716,-0.00063905,0.267742351,0.93812709,13.10318649,16.77326368,298.847941,0.0
110.1328125,53.79538362,0.271777349,-0.396994792,1.619565217,13.87473529,12.116288699999998,176.67209269999998,0.0
114.84375,46.14251658,0.189860873,-0.141959064,1.761705686,15.70471368,10.77772726,130.462445,0.0
150.734375,39.5257994,-0.184451831,1.47382945,2.141304348,18.76338139,9.356973377,91.11706555,0.0
130.828125,45.27349345,0.027897723,0.0283329979999999,2.072742475,15.58289602,9.951047663,117.537957,0.0
101.9453125,44.3692441,0.1466994999999999,0.38538966,1.428093645,16.13873837,12.37777804,161.0014776,0.0
124.9140625,47.8585199,0.004719953,-0.312486118,3.724916388,21.54326939,7.88123068,69.77397768,0.0
121.8515625,54.78624512,-0.066224967,-0.3568865439999999,3.306020067,26.351318168985994,7.386819703,56.88308403,0.0
9.6796875,34.18674213,5.675513634,34.09198751,121.6998328,43.77870048,0.667756531,0.631393344,1.0
128.5390625,51.56911357,-0.177169464,-0.36979677,16.78010033,50.63304246,2.936389409,7.341310008,0.0
108.9296875,34.47353686,0.061929998,2.39220218,1.086956522,14.00223813,13.81243356,199.7763144,0.0
133.0546875,51.68161372,-0.026630431,-0.129337988,4.977424749,27.78390078,5.934081142,35.91774415,0.0
119.421875,56.80113464,0.131503347,-0.478205347,2.7525083610000003,22.53975942,8.827642192999999,79.91331899,0.0
145.8046875,45.25657041,-0.064244654,0.475712177,2.489966555,13.59682482,9.059966875,119.4598288,0.0
39.1640625,33.53258148,4.311137093,22.85493637,78.48411371,72.27032990000001,0.687210557,-0.377126095,1.0
92.6484375,40.85293553,0.575024804,0.856578809,1.676421405,26.351318168985994,10.65661317,126.0824837,0.0
96.4140625,35.04272556,0.361015398,2.391446134,1.319397993,12.87728257,12.67390134,105.52577900947718,0.0
145.8984375,51.39565276,-0.412944762,0.038232666,6.017558528,31.80538426,5.812720896,34.37509879,0.0
78.2890625,38.52417105,1.04460863,2.732295138,4.026755853,21.17428758,6.804241734,52.92907564,0.0
121.953125,57.42778881,0.112371098,-0.591206137,2.935618729,15.95253313,7.409467452999999,73.50405805,0.0
112.125,49.66387017,0.314787214,-0.003264674,1.255016722,14.1873283,12.80815126,178.5235591,0.0
20.5859375,38.95099633,4.107440317,17.45892291,61.43645485,66.93227852,1.363742553,0.809833128,1.0
118.671875,50.44104067,0.47854774946613543,0.104113283,4.164715719,25.35695915,6.748251005,47.44040939,0.0
100.28125,47.89163182,0.183797176,-0.19014312,0.913879599,9.924385089,17.37353171,383.9338901,0.0
136.2265625,51.8133994,-0.051786541,-0.1462888219999999,2.681438127,18.84210106,8.260740831,75.05880617,0.0
90.0078125,48.00675345,0.47854774946613543,0.200823368,1.956521739,13.74583364,10.40336448,138.9439748,0.0
128.703125,45.2067057,0.47854774946613543,0.067928522,5.531772575,28.75673242,5.376486891,28.94910675,0.0
92.265625,50.49481477,0.550852032,0.052445909,3.268394649,26.351318168985994,7.966258008,74.33877605,0.0
120.609375,54.23505474,0.229522006,-0.274503426,2.226588629,15.02766664,9.225369799,104.92736,0.0
123.8828125,51.01954605,0.273727094,-0.110031473,2.717391304,18.58017244,10.24648775,117.7336511,0.0
138.59375,49.43247248,-0.104507578,-0.259670055,1.309364548,14.92314579,13.18979072,188.1414178,0.0
131.5,53.0039798,0.47854774946613543,-0.277780305,1.930602007,26.351318168985994,11.39195355,183.9775652,0.0
107.5546875,75.13943378,0.52671536,-1.286903712,87.08862876,91.04935725,0.467832541,-1.3579487069999998,0.0
125.90625,40.93200106,0.47854774946613543,0.887191733,10.27675585,41.37168778,4.152450076,16.36070442,0.0
89.6796875,40.29887049,1.05700675,1.97204155,12.81020067,42.5175934,3.5506246310000003,12.28484441,1.0
145.078125,49.45904388,-0.157525365,-0.071840753,6.180602007,32.72898481,5.377041944,28.10122547,0.0
136.2734375,49.83750389,-0.037865997,-0.13176844,3.530936455,23.30723716,8.280678525,73.79049651,0.0
115.34375,56.82503815,0.47854774946613543,-0.748100477,102.1003344,88.65937579,-0.092916854,-1.674607678,0.0
132.0859375,52.475147,-0.073625472,-0.233591825,3.774247492,25.15562011,7.27922989,54.86682719,0.0
143.7421875,47.7652538,0.045200303,-0.275533582,176.9899666,78.62486543,-1.393412865,0.547924875,0.0
125.65625,57.05745973,-0.144638989,-0.5958970029999999,4.568561873,24.92868386,6.964876061,53.00506896,0.0
116.1640625,50.29503227,0.18005915,-0.01571414,2.840301003,16.4049532,7.897464999999999,79.57744661,0.0
145.828125,52.51504388,0.47854774946613543,-0.066447833,4.198160535,27.00319001,6.839461452999999,47.72025756,0.0
164.578125,41.0954699,-0.313644981,1.067973609,1.4239130430000002,11.02847015,14.01096269,105.52577900947718,0.0
140.3203125,46.32526538,-0.052068203,-0.064981402,4.448996656,25.38390664,6.607653900000001,46.11811891,0.0
94.109375,41.68281165,0.567141475,1.62483751,1.387123746,11.5258094,13.33189143,231.1781336,0.0
62.96875,45.83444009,0.47854774946613543,8.173755039,16.56103679,50.02722122,3.396264257,10.97318827,1.0
104.84375,56.48305021,0.47854774946613543,-0.427984782,0.830267559,26.351318168985994,16.86397867,332.9113375,0.0
107.0546875,48.24211538,0.4881055729999999,0.259976589,2.159698997,13.69442241,9.914709589,130.7123354,0.0
114.4140625,38.39240797,0.085535315,1.285748601,2.397993311,15.95668665,10.25645662,127.5963215,0.0
131.0703125,51.17436242,0.287732862,-0.057242312,7.938963211,40.24062807,4.896282513,22.11206824,0.0
151.765625,45.49561867,-0.069999005,0.133106933,50.29264214,81.78886052,1.12195344,-0.556387599,0.0
110.09375,45.88495081,0.2987352769999999,0.542145113,2.705685619,16.08330117,8.778400977,98.02389011,0.0
102.2578125,45.66646166,0.439524363,0.5045304110000001,0.868729097,11.97797555,15.9184927,275.5436224,0.0
114.046875,45.87446515,0.4621173879999999,0.119860524,4.494147157,23.84507828,6.248062952000001,41.48002517,0.0
34.3828125,28.03990491,5.820933509,40.23854564,52.80518395,74.92169607,1.308382574,0.520161698,1.0
111.1640625,51.80217438,0.47854774946613543,-0.141939639,2.902173913,19.0582533,8.402488689,79.61894133,0.0
120.421875,46.69324921,0.290780771,0.453086826,3.038461538,21.67231312,8.636886982,81.18604448,0.0
127.296875,41.31573538,0.138410593,1.29147501,1.72993311,15.302899599999998,10.79086059,131.8952503,0.0
102.5625,50.35464074,0.559689374,-0.014294675,3.1697324410000003,20.44375072,9.037142802,88.72031388,0.0
120.375,46.89449595,-0.007578323,-0.052948337,2.444816054,14.12099406,9.161691818,115.74225020000002,0.0
98.7265625,50.40782349,0.47854774946613543,0.245230855,0.570234114,9.011285211,22.01858876,561.8337872999999,0.0
132.9296875,46.34823749,0.080802585,0.259840138,1.43729097,11.26810312,13.24443548,239.3059162,0.0
121.5390625,48.91956126,0.47854774946613543,-0.013090931,2.984113712,21.04173862,8.362402844,77.12413734,0.0
103.78125,39.77494058,0.411920687,0.92843219,0.928093645,10.07297022,16.79279769,361.9867161,0.0
100.5703125,37.63386183,0.249884203,1.562450443,3.445652174,20.82362362,7.865258798999999,68.45549172,0.0
134.8984375,52.54638425,-0.126038441,-0.233904996,1.06270903,12.73318607,13.73416437,209.3693282,0.0
133.2734375,64.02803522,-0.098354863,-1.148734806,51.82274247,87.18838646,1.267860119,-0.142998711,0.0
112.828125,43.68765368,0.1091784869999999,0.156676167,1.251672241,14.55864759,12.77963047,173.92825349999998,0.0
109.953125,46.00795777,0.439031736,0.3489364679999999,2.414715719,15.54834679,8.844785013,96.06828448,0.0
107.2421875,46.01540946,0.544082053,0.489239922,173.8478261,78.5293775,-1.43179748,0.454807289,0.0
115.484375,53.63388393,0.325621887,-0.447587468,1.464046823,17.01213058,12.97023796,172.5295044,0.0
96.546875,39.51697803,1.128441314,2.58304544,88.47491639,87.97220528,0.238320736,-1.546453911,1.0
122.703125,48.61220259,0.141574014,0.089481184,2.071906355,14.004293900000002,10.21322303,134.1366644,0.0
124.4140625,49.67166058,0.233147455,-0.0073555009999999,2.065217391,26.351318168985994,9.376625796,94.0265727,0.0
119.0390625,49.24752569,-0.04691798,-0.289715786,1.138795987,12.89762105,14.44005069,233.0902371,0.0
25.25,38.45695646,4.254208118999999,18.29593351,77.04180602,66.903739,0.627086736,-0.290638787,1.0
29.7890625,37.36029233,0.47854774946613543,17.34634883,89.82859532,65.49455454,0.298354635,-0.207862166,1.0
102.484375,46.03785541,0.47854774946613543,-0.049646525,1.068561873,13.69710495,13.89312179,204.8610233,0.0
36.6640625,30.37918627,0.47854774946613543,29.91491319,30.02090301,57.02494963,2.168780599,4.052715131999999,1.0
135.75,51.49757276,-0.236976035,-0.100829258,1.953177258,15.82426954,10.78707863,134.4972854,0.0
107.84375,46.07389403,0.549522336,0.5339096010000001,1.91638796,13.25513842,11.24890689,161.7639011,0.0
120.9140625,48.45858853,0.101363052,-0.146536833,1.816053512,11.1750862,12.47124651,105.52577900947718,0.0
125.28125,52.91442642,0.044981306,-0.540103095,2.203177258,14.26662112,12.0011793,105.52577900947718,0.0
108.8125,53.45555251,0.224021906,-0.328593078,2.357859532,14.28850007,9.10252784,111.31146409999998,0.0
105.7421875,46.42605783,0.227397978,0.040619823,8.261705686,35.60686358,4.411904141,18.89976615,0.0
103.359375,44.5715251,0.365020432,0.728722249,2.411371237,16.44123022,9.454839549,106.5664333,0.0
103.96875,47.47350207,0.304791679,0.016580582,1.5058528430000002,11.25543195,13.17515728,239.0896684,0.0
51.9453125,36.58643631,3.6008423730000003,15.91857133,30.66722408,56.18289796,2.164494779,105.52577900947718,1.0
114.3125,49.02833205,0.118670867,-0.001180518,1.201505017,14.72769663,13.38876938,105.52577900947718,0.0
119.4765625,39.81185534,-0.052550414,0.677613937,3.613712375,25.901110100000004,7.474192697,56.54180314,0.0
72.984375,37.61710556,1.04921506,3.064918772,1.774247492,26.351318168985994,10.33656133,117.4321922,0.0
139.28125,50.34054925,-0.146583746,-0.116444965,1.684782609,15.76081046,11.09935695,135.2187617,0.0
129.7578125,46.28727317,0.082049106,0.054538843,2.043478261,15.7759644,9.946912521,112.3456708,0.0
105.4921875,40.4339732,0.47854774946613543,0.892812175,7.637123746,33.27636521,4.898199844,24.41945068,0.0
91.625,36.78442265,0.40005059,2.223038606,2.58361204,15.08123595,8.824891617999999,101.5970678,0.0
103.8671875,47.25832782,0.2401317,0.164141461,3.1270903010000004,19.10923279,7.832764385,70.97544043,0.0
108.84375,51.47624414,0.207792742,-0.064684193,5.47993311,26.88670828,5.921886147,37.35771053,0.0
68.34375,31.10426958,2.001883491,9.361044194,54.32608696,76.11726797,0.993078221,-0.563096101,1.0
27.265625,37.3886857,4.432206376,19.82980533,94.27675585,62.46036465,0.642852525,0.076265507,1.0
80.0078125,41.53753876,0.7642771429999999,1.7576950130000002,8.711538462,26.351318168985994,4.348422369,105.52577900947718,0.0
102.359375,42.19555189,0.297715014,0.4286455289999999,21.01755853,51.94934688,2.246383105,3.525933751,0.0
117.3828125,48.17775049,0.050983377,-0.169972974,1.272575251,15.59883637,13.2383777,183.0437543,0.0
81.109375,36.79869953,1.512642171,4.522207806,8.422240803,26.351318168985994,4.747951339,21.65644713,1.0
128.484375,37.58199045,0.2044757039999999,1.143396686,1.62541806,12.29134165,11.43579795,177.68535590000002,0.0
113.3828125,41.59178876,0.385703979,0.625337453,2.47909699,18.56135261,8.890347896,88.83012974,0.0
95.3515625,41.82881592,1.280502609,3.351276969,14.10367893,47.47480536,3.513019199,11.30599897,1.0
121.46875,50.81783298,0.163271358,-0.397776952,2.059364548,19.19937606,9.805691093,98.39020296,0.0
35.640625,30.09794801,4.800069685,28.05925576,24.90301003,53.78264156,2.463464358,5.68723356,1.0
64.2734375,52.701950100000005,1.816040308,2.628986771,64.56521739,81.38336707,0.895259543,-0.633357674,1.0
108.546875,42.9068503,0.123567175,0.256652609,1.504180602,26.351318168985994,11.92032815,145.65941809999998,0.0
114.2265625,55.64848028,0.230615464,-0.450628984,3.351170569,19.86355018,7.331406200000001,105.52577900947718,0.0
124.2265625,44.60349882,0.132288777,0.235172101,2.455685619,15.09226505,8.718729339,97.67946437,0.0
102.109375,32.66932678,0.462398517,3.020935815,1.93645485,18.01112557,10.75127639,122.8867155,0.0
138.265625,39.37827057,0.47854774946613543,0.95399747,3.218227425,18.46265422,7.003205595,57.51525252,0.0
135.0546875,45.37005975,-0.156429627,-0.2158375689999999,11.46989967,43.77500161,3.785048805,13.0626729,0.0
103.875,42.22373444,0.214682777,0.541946386,2.361204013,15.14185874,9.573778929,115.1371797,0.0
115.2578125,51.89205233,0.423545876,0.16926548,16.98076923,54.41181812,2.9270195510000003,6.705999997999999,0.0
135.671875,60.05584763,-0.356119549,-0.7536289290000001,7.484113712,34.49733035,5.00372688,24.92431743,0.0
122.9921875,46.76211342,0.079178451,-0.326319803,2.183946488,14.3967182,9.817016147,122.1589078,0.0
126.4140625,58.12601173,-0.013340833,-0.532209426,2.147157191,17.20207706,12.08661664,162.8466883,0.0
123.03125,44.16463119,-0.146611767,0.281256786,1.724080268,11.3865256,13.09912082,236.4262019,0.0
95.7578125,40.14247012,0.47854774946613543,1.056550139,1.106187291,10.67079259,15.49138111,304.0327918,0.0
123.453125,48.15289117,0.306936263,0.259005915,5.361204013,26.87615534,5.711647472999999,35.18155849,0.0
121.0078125,52.27324484,0.0743853159999999,-0.170913937,3.026755853,17.79554884,7.595710221,69.59905286,0.0
121.1875,48.74194645,0.2249212569999999,-0.189650036,0.97826087,26.351318168985994,16.19086205,296.3563462,0.0
121.5234375,44.27241043,0.01244452,0.351683317,2.20819398,18.79018903,9.51099607,96.02930093,0.0
111.546875,49.19394961,0.347045527,-0.041635061,1.019230769,13.06878374,15.36845134,257.7129833,0.0
113.9609375,43.39578075,0.47854774946613543,0.844673365,1.591973244,26.351318168985994,10.60045484,129.6958697,0.0
130.1875,57.695557400000006,-0.060984875,-0.543809943,2.27006689,26.351318168985994,9.21682288,115.9112782,0.0
133.09375,50.98076192,-0.1855268339999999,-0.170614756,1.509197324,12.9345826,12.27492356,187.0354181,0.0
124.765625,49.25769045,-0.068599929,-0.080406563,3.25083612,22.703313100000003,7.703877085,62.57252372,0.0
124.5078125,52.81053933,0.285208613,-0.4189745479999999,2.909698997,17.04342887,8.265031758,86.20762342,0.0
88.96875,37.76529854,0.47854774946613543,2.132050441,2.302675585,14.45192791,9.365137594,114.0827308,0.0
137.484375,42.17670869,-0.341983516,0.734493176,1.592809365,12.57927033,11.30042674,168.8087645,0.0
90.7109375,41.35765353,0.5497454,1.342956285,2.735785953,21.03537609,8.520323784,76.61189344,0.0
87.8359375,36.76270557,0.5635050420000001,2.445834491,1.984113712,16.61678791,10.17700642,114.8002263,0.0
149.9765625,47.93460142,-0.2738993489999999,0.033796562,2.974916388,15.51957571,7.751355155,81.66283647,0.0
142.921875,49.60856299,-0.084797244,-0.228604333,2.824414716,16.88870531,7.816136101000001,74.54332666,0.0
120.6953125,41.3290074,0.078342734,0.459082291,1.254180602,13.59066942,13.15117243,195.0285708,0.0
114.609375,50.42541435,0.156909971,-0.264752367,10.89882943,39.95393207,3.641892925,12.12972923,0.0
42.2734375,28.70831621,4.890232581,30.85170959,24.42558528,56.14698205,2.569968811,5.957913098,1.0
21.0234375,29.3058934,6.034954057999999,39.75209174,87.51839465,58.71450821,1.187591938,0.8796348409999999,1.0
132.6953125,50.91714449,-0.005741259,-0.354097396,1.4974916390000002,10.93317313,14.05852764,269.856237,0.0
122.1015625,43.94613888,0.238519027,0.434805581,0.45819398,7.986867864,27.82894845,105.52577900947718,0.0
144.9609375,52.03745681,0.066399424,-0.572984438,3.5234113710000003,17.60449795,6.71622169,56.94810997,0.0
127.109375,49.48346226,-0.075424247,0.04741625,2.605351171,17.28411332,9.831503294,115.1195386,0.0
107.984375,45.36931514,0.321956454,0.217497178,1.2090301,13.23885732,13.42364722,204.6410391,0.0
119.7734375,46.16076101,0.165015135,0.012333173,6.096989967000001,30.98881486,5.462492117,30.19219531,0.0
